,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.361046695057837,1.820919254690381,0.9491219241488266,0.9285187427396013,1.0974974186872948,1.0912699363685519,1.1021499517952453,0.9724991672663577,1.0841277152393158,0.9962909000431718,0.808261374911774,1.1219932238646084,0.9601593880338245,1.6121302806785573,1.0714413788509876,1.097381557437759,1.1916275502306335,1.3077932724590537,1.132198021605236,0.9135052807727243,0.9346973933030971,1.0325833956921722,1.065431839435667,0.7883983026419975
