,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.7995207527907486,0.9931827338431545,0.8677954532019051,0.910424902892412,1.0295674006858657,0.9242851458426029,0.9162781127927541,0.8412476980057274,0.9476496434990185,0.862804495625109,0.683329754393703,0.9338202582143543,0.850977918136502,0.883500702755174,0.8244011474566866,0.8626479699116099,0.8291502366821042,1.020040550442829,0.8941069911011835,0.7214402887047945,0.7709625700875297,0.8561317993949801,0.9333241294433641,0.746158685271044
