,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.079237475570423,1.3974362906831916,0.8988467551418031,0.9133714185676781,1.0778200451528177,1.0400933217282762,1.0633881456035834,0.9338746930509743,1.0713496654804255,0.9816799068411022,0.799049632152953,1.0913679488093124,0.9478106499829736,1.3351575362975456,1.0378772317940055,1.0623262808131935,1.1423065332969047,1.2352780502585212,1.078133393604475,0.8855412173466753,0.8848966648387461,0.9825354536264818,1.058774319932587,0.8078699515503796
